id_tabela,nome_coluna,chave,cobertura_temporal,valor
microdados_estabelecimentos,bairros_sp,15962,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15105,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14621,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13439,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14591,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4774,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12793,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4090,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14168,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13587,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10677,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12610,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10146,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,178,(1),Conjunto Promorar Rio Claro
microdados_vinculos,bairros_sp,224,(1),Ferreira
microdados_vinculos,bairros_sp,232,(1),Guaianazes
microdados_vinculos,bairros_sp,233,(1),Guaiauna
microdados_vinculos,bairros_sp,302,(1),Jardim Aracati
microdados_vinculos,bairros_sp,304,(1),Jardim Aricanduva
microdados_vinculos,bairros_sp,325,(1),Jardim Bom Refugio
microdados_vinculos,bairros_sp,418,(1),Jardim Campo Grande
microdados_vinculos,bairros_sp,463,(1),Jardim Eledy
microdados_vinculos,bairros_sp,534,(1),Jardim Heliomar
microdados_vinculos,bairros_sp,569,(1),Jardim Itacolomi
microdados_vinculos,bairros_sp,649,(1),Jardim Maria Duarte
microdados_vinculos,bairros_sp,658,(1),Jardim Morais Prado
microdados_vinculos,bairros_sp,762,(1),Jardim Orbam
microdados_vinculos,bairros_sp,778,(1),Jardim das Palmas
microdados_vinculos,bairros_sp,893,(1),Jardim Santa Gertrudes
microdados_vinculos,bairros_sp,897,(1),Jardim Sonia Inga
microdados_vinculos,bairros_sp,907,(1),Jardim São Lourenco
microdados_vinculos,bairros_sp,911,(1),Jardim São Manoel
microdados_vinculos,bairros_sp,991,(1),Jardim Tremembe
microdados_vinculos,bairros_sp,1015,(1),Jardim Vista Linda
microdados_vinculos,bairros_sp,1097,(1),Praia Paulistinha
microdados_vinculos,bairros_sp,1210,(1),Parque São Domingos
microdados_vinculos,bairros_sp,1227,(1),Parque do Terceiro Lago
microdados_vinculos,bairros_sp,1250,(1),Recanto Campo Belo
microdados_vinculos,bairros_sp,1280,(1),Santa Teresinha
microdados_vinculos,bairros_sp,1417,(1),Vila Cunha Bueno
microdados_vinculos,bairros_sp,1520,(1),Vila Fachini
microdados_vinculos,bairros_sp,1566,(1),Vila Irmaos Arnoni
microdados_vinculos,bairros_sp,1588,(1),Vila Ivg
microdados_vinculos,bairros_sp,1624,(1),Vila Maria Zelia
microdados_vinculos,bairros_sp,1642,(1),Vila Maringa
microdados_vinculos,bairros_sp,1732,(1),Vila Paulista
microdados_vinculos,bairros_sp,1782,(1),Vila Romano
microdados_estabelecimentos,bairros_sp,5,(1),Agua Rasa
microdados_estabelecimentos,bairros_sp,129,(1),Chácara das Paineiras
microdados_estabelecimentos,bairros_sp,216,(1),Eldorado
microdados_estabelecimentos,bairros_sp,218,(1),Estancia Mirim
microdados_estabelecimentos,bairros_sp,319,(1),Jardim Avelino
microdados_estabelecimentos,bairros_sp,368,(1),Jardim da Campina
microdados_estabelecimentos,bairros_sp,376,(1),Jardim do Carmo
microdados_estabelecimentos,bairros_sp,383,(1),Jardim Catarina
microdados_estabelecimentos,bairros_sp,413,(1),Jardim Cordeiro
microdados_estabelecimentos,bairros_sp,505,(1),Jardim Gianetti
microdados_estabelecimentos,bairros_sp,521,(1),Jardim Guaruja
microdados_estabelecimentos,bairros_sp,532,(1),Jardim Helga
microdados_estabelecimentos,bairros_sp,555,(1),Jardim Imperio
microdados_estabelecimentos,bairros_sp,570,(1),Jardim Itaguacu
microdados_estabelecimentos,bairros_sp,575,(1),Jardim Itapemirim
microdados_estabelecimentos,bairros_sp,576,(1),Jardim Itapeva
microdados_estabelecimentos,bairros_sp,626,(1),Jardim Leonor
microdados_estabelecimentos,bairros_sp,647,(1),Jardim Maria Amalia
microdados_estabelecimentos,bairros_sp,680,(1),Jardim Mariane
microdados_estabelecimentos,bairros_sp,690,(1),Jardim Marquesa
microdados_estabelecimentos,bairros_sp,839,(1),Jardim Regina
microdados_estabelecimentos,bairros_sp,841,(1),Jardim Reimberg
microdados_estabelecimentos,bairros_sp,873,(1),Jardim São Bernardo
microdados_estabelecimentos,bairros_sp,920,(1),Jardim Santo Onofre
microdados_estabelecimentos,bairros_sp,947,(1),Jardim Sandra
microdados_estabelecimentos,bairros_sp,971,(1),Jardim Tres Coracoes
microdados_estabelecimentos,bairros_sp,979,(1),Jardim Tango
microdados_estabelecimentos,bairros_sp,1022,(1),Jardim Viana
microdados_estabelecimentos,bairros_sp,1065,(1),Nucleo Lageado
microdados_estabelecimentos,bairros_sp,1132,(1),Parque Deizy
microdados_estabelecimentos,bairros_sp,1177,(1),Parque Novo Santo Amaro
microdados_estabelecimentos,bairros_sp,1205,(1),Parque Santo Antonio
microdados_estabelecimentos,bairros_sp,1277,(1),Sete Praias
microdados_estabelecimentos,bairros_sp,1283,(1),Sapopemba
microdados_estabelecimentos,bairros_sp,1286,(1),Siciliano
microdados_estabelecimentos,bairros_sp,1333,(1),Vila Ana Rosa
microdados_estabelecimentos,bairros_sp,1352,(1),Vila America
microdados_estabelecimentos,bairros_sp,1431,(1),Vila Calu
microdados_estabelecimentos,bairros_sp,1447,(1),Vila Cavaton
microdados_estabelecimentos,bairros_sp,1485,(1),Vila Dalila
microdados_estabelecimentos,bairros_sp,1501,(1),Vila Elida
microdados_estabelecimentos,bairros_sp,1502,(1),Vila Eliete
microdados_estabelecimentos,bairros_sp,1560,(1),Vila Hebe
microdados_estabelecimentos,bairros_sp,1609,(1),Vila Leopoldina
microdados_estabelecimentos,bairros_sp,1621,(1),Vila Mariza Mazzei
microdados_estabelecimentos,bairros_sp,1750,(1),Vila Portugal
microdados_estabelecimentos,bairros_sp,1776,(1),Vila Renato
microdados_estabelecimentos,bairros_sp,1816,(1),Vila Silva Teles
microdados_estabelecimentos,bairros_sp,11169,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8060,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14052,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4863,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4472,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14702,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8354,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15210,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4316,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13315,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6726,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14800,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8168,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9156,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6793,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9369,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16829,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10499,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11118,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8761,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4065,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2640,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8192,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15490,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16730,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2526,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13641,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15865,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16365,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6475,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2208,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5614,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12769,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12815,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6874,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16330,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,25,(1),Balneário São Francisco
microdados_vinculos,bairros_sp,32,(1),Borore
microdados_vinculos,bairros_sp,122,(1),Chácara Morro Alto
microdados_vinculos,bairros_sp,245,(1),Imirim
microdados_vinculos,bairros_sp,440,(1),Jardim Deolinda
microdados_vinculos,bairros_sp,506,(1),Jardim Gilberto
microdados_vinculos,bairros_sp,591,(1),Jardim Jaqueline
microdados_vinculos,bairros_sp,609,(1),Jardim Lucio de Castro
microdados_vinculos,bairros_sp,611,(1),Jardim Leonidas Moreira
microdados_vinculos,bairros_sp,619,(1),Jardim Laranjal
microdados_vinculos,bairros_sp,655,(1),Jardim Maria Margarida
microdados_vinculos,bairros_sp,686,(1),Jardim Maringa
microdados_vinculos,bairros_sp,833,(1),Jardim Real
microdados_vinculos,bairros_sp,909,(1),Jardim São Luis
microdados_vinculos,bairros_sp,945,(1),Jardim Samas
microdados_vinculos,bairros_sp,973,(1),Jardim Tres Marias
microdados_vinculos,bairros_sp,1009,(1),Jardim Vista Alegre
microdados_vinculos,bairros_sp,1017,(1),Jardim Valquiria
microdados_vinculos,bairros_sp,1163,(1),Parque Maria Helena
microdados_vinculos,bairros_sp,1243,(1),Real Parque
microdados_vinculos,bairros_sp,1306,(1),Sítio Tapera
microdados_vinculos,bairros_sp,1331,(1),Vila Agua Funda
microdados_vinculos,bairros_sp,1371,(1),Vila Arcadia
microdados_vinculos,bairros_sp,1378,(1),Vila Azevedo
microdados_vinculos,bairros_sp,1394,(1),Vila Barreto
microdados_vinculos,bairros_sp,1411,(1),Vila Brasilia
microdados_vinculos,bairros_sp,1444,(1),Vila Castelo
microdados_vinculos,bairros_sp,1493,(1),Vila do Castelo
microdados_vinculos,bairros_sp,1498,(1),Vila Ede
microdados_vinculos,bairros_sp,1509,(1),Vila Erna
microdados_vinculos,bairros_sp,1563,(1),Vila Herminia
microdados_vinculos,bairros_sp,1671,(1),Vila Monte Santo
microdados_vinculos,bairros_sp,1672,(1),Vila Nova Alba
microdados_vinculos,bairros_sp,1719,(1),Vila Pereira Barreto
microdados_vinculos,bairros_sp,1722,(1),Vila Princesa Isabel
microdados_vinculos,bairros_sp,1727,(1),Vila Palmeiras
microdados_vinculos,bairros_sp,1763,(1),Vila Rancho Alegre
microdados_vinculos,bairros_sp,1795,(1),Vila São Domingos
microdados_vinculos,bairros_sp,1861,(1),Vila Universitaria
microdados_vinculos,bairros_sp,1871,(1),Vila Vitoria
microdados_estabelecimentos,bairros_sp,44,(1),Cidade dos Bandeirantes
microdados_estabelecimentos,bairros_sp,76,(1),Capao Redondo
microdados_estabelecimentos,bairros_sp,87,(1),Cidade Vargas
microdados_estabelecimentos,bairros_sp,138,(1),Chácara São Joao
microdados_estabelecimentos,bairros_sp,141,(1),Chácara São Silvestre
microdados_estabelecimentos,bairros_sp,186,(1),Conjunto Residencial Elisio Teixe
microdados_estabelecimentos,bairros_sp,252,(1),Itupu
microdados_estabelecimentos,bairros_sp,263,(1),Jardim Ana Lucia
microdados_estabelecimentos,bairros_sp,275,(1),Jardim Aimore
microdados_estabelecimentos,bairros_sp,302,(1),Jardim Aracati
microdados_estabelecimentos,bairros_sp,351,(1),Jardim Buriti
microdados_estabelecimentos,bairros_sp,370,(1),Jardim do Campo
microdados_estabelecimentos,bairros_sp,391,(1),Jardim Chester
microdados_estabelecimentos,bairros_sp,488,(1),Jardim Fim de Semana
microdados_estabelecimentos,bairros_sp,649,(1),Jardim Maria Duarte
microdados_estabelecimentos,bairros_sp,692,(1),Jardim Martini
microdados_estabelecimentos,bairros_sp,711,(1),Jardim Morro Verde
microdados_estabelecimentos,bairros_sp,824,(1),Jardim Quisisana
microdados_estabelecimentos,bairros_sp,891,(1),Jardim São Francisco
microdados_estabelecimentos,bairros_sp,899,(1),Jardim São Judas Tadeu
microdados_estabelecimentos,bairros_sp,1144,(1),Parque Grajau
microdados_estabelecimentos,bairros_sp,1211,(1),Parque Santo Eduardo
microdados_estabelecimentos,bairros_sp,1234,(1),Parque Veredas
microdados_estabelecimentos,bairros_sp,1265,(1),Santa Amelia
microdados_estabelecimentos,bairros_sp,1370,(1),Vila Arapua
microdados_estabelecimentos,bairros_sp,1512,(1),Vila Esmeralda
microdados_estabelecimentos,bairros_sp,1517,(1),Vila Fiat Lux
microdados_estabelecimentos,bairros_sp,1589,(1),Vila Ivone
microdados_estabelecimentos,bairros_sp,1611,(1),Vila Lisboa
microdados_estabelecimentos,bairros_sp,1628,(1),Vila Malvina
microdados_estabelecimentos,bairros_sp,1747,(1),Vila Polopoli
microdados_estabelecimentos,bairros_sp,1843,(1),Vila Sofia
microdados_estabelecimentos,bairros_sp,1857,(1),Vila Tolstoi
microdados_estabelecimentos,bairros_sp,13340,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3263,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14001,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18902,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4006,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11827,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7200,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2259,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11592,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5479,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16268,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15199,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12300,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6785,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5746,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13013,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11886,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14451,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,17302,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8044,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2844,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13498,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4936,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11967,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3115,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,1910,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8184,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6041,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4600,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12602,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2305,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13854,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,5088,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6815,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16144,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10707,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10103,(1),Código não encontrado nos dicionários oficiais.
